fecha,hora_declarada,modelo,total_abordo,pasajeros_a_bordo,tripulacion_a_bordo,total_fallecidos,pasajeros_fallecidos,tripulacion_fallecidos,resumen,pais,tipo_operador,tipo_modelo
1969-08-03,16:00,Antonov An-24B,55,51,4,55,51,4,altitude 4000 propeller separated left enginethe blade punctured fuselage severing elevator aileron controls crew could control plane anymore went spin crashed,Ukraine,Comerciales,Avion
1969-08-03,00:00,Lockheed L-1049H Super Constellation,4,0,4,4,0,4,cargo plane crashed attempting land,Nigeria,Comerciales,Avion
1969-08-19,17:00,Pilatus Pc-6C,13,12,1,13,12,1,plane crashed hillside come landing pilot shot,Laos,Comerciales,Avion
1969-08-25,00:00,Douglas C-47B,1,0,4,1,0,1,cargo plane crashed unknown circumstances,Ecuador,Comerciales,Avion
1969-08-26,20:00,Ilyushin IL-18,102,94,8,16,16,0,final approach moscowvnukovo flying crew failed lower landing gear,Russia,Comerciales,Avion
1969-08-26,09:00,Antonov AN-2,14,11,3,14,11,3,crew encountered belowminima weather conditions low clouds mountainsthe airplane struck slope mountain,Russia,Comerciales,Avion
1969-08-31,20:00,Cessna 172H,3,2,1,3,2,1,single engine plane took night rainy weather despite warnings building storm front fighter rocky marciano 45 killed pilot cleared fly ifr 35 hours night flying experience plane got far newton iowa plane seen flying barely 100 feet ground entered rolling bank clouds reappearing rose disappeared plane crashed lone oak tree middle corn field stop des moines marciano way home attend birthday party pilot attempted operation beyond experienceability level continued vfr flight adverse weather conditions spatial disorientation,EE.UU,Privados,Avion
1969-09-01,13:00,Ilyushin IL-14P,27,22,5,22,17,5,plane crashed hillside 24 km airport poor weather approach failure crew reduce speed approach weather worse specified minimum,Russia,Comerciales,Avion
1969-09-02,11:00,Douglas C-47,35,31,4,35,31,4,crashed near meking river unable land lowe clouds running fuel,Laos,Militares,Avion
1969-09-06,00:00,Douglas DC-3,16,0,0,1,0,0,twelve men woman armed machine guns hijacked two tame ecuador c47 planes hijackers shot killed one crewman wounded another aircraft landed tumaco tco colombia refueling one airplane left behind hijackers continued panama citytocument airport pty 31minute refueling stop c47 continued kingston kin jamaica plane left kingston 2100 71minute refueling stop flight finally landed cuba hijackers told passengers hijacking retaliation deaths several students may 1969 antigovernment riots university guyaquil ecuador,Ecuador,Comerciales,Avion
1969-09-08,14:00,Douglas DC-3,32,29,3,32,29,3,flew mountain 30 miles destination diverted severe storm,Colombia,Comerciales,Avion
1969-09-09,14:00,MD Douglas DC-9-31/Piper Cherokee PA-28,83,79,4,83,79,4,midair collision 2500 ft piper crashed tail dc9 prepared land eightytwo killed aboard dc9 one aboard piper inadequate vfr separation deficiencies atc system terminal area mixed vfrifr traffic,EE.UU,Comerciales,Avion
1969-09-12,00:00,BAC One-Eleven 402AP,47,42,5,45,41,4,landed short crashed tree approach possible faulty altimiter weather clear,Philippines,Comerciales,Avion
1969-09-14,20:00,Douglas DC-3,21,15,6,20,15,5,fifteen minutes leaving londina port engine feathered aircraft returned londrina plane crashed attempting goaround failed landing attempt survivor crew member thrown clear accident,Brazil,Comerciales,Avion
1969-09-17,17:00,Convair CV-640,15,11,4,4,2,2,crashed hill attempting land inclement weather noncompliance instrument approach procedures pilot error,Canada,Comerciales,Avion
1969-09-20,16:00,Douglas DC-4 / USAF F-4E,76,71,5,74,69,5,midair collision f4e landed safely dc4 crashed killing seventyfive aboard two ground misconstrued instructions landing dc4,Vietnam,Comerciales,Avion
1969-09-21,17:00,Boeing B-727-64,118,111,7,27,22,5,approach plane undershot runway landed mile short hitting embankment plane became airborne undercarriage forward fuselage struck railway embankment broke undetermined cause,Mexico,Comerciales,Avion
1969-09-26,15:00,Douglas DC-6B,74,69,5,74,69,5,hit 15500 ft mt choquetanga cause unknown members bolivian soccer team strongest killed,Bolivia,Comerciales,Avion
1969-09-26,18:00,Boeing C-97,5,0,5,5,0,5,cargo plane crashed trees approach short runway,Nigeria,Comerciales,Avion
1969-10-13,17:00,Antonov An-24B,56,52,4,24,22,2,plane crashed 1090 mshort runway approach propeller accidently feathered deicing system activated causing plane lose altitude crash,Russia,Comerciales,Avion
1969-11-09,00:00,Douglas C-47B,4,2,2,2,2,0,crashed returning timmins poor weather pilot made inadequate pre flight preparations flight known marginal weather pilot descended minimum altitude pilot exposed crew effects fatigue attempting flight long period duty,Canada,Comerciales,Avion
1969-11-13,02:00,Antonov An-12TB,12,9,3,12,9,3,crashed approach icing,Russia,Comerciales,Avion
1969-11-19,20:00,Fairchild-Hiller FH-227B,14,11,3,14,11,3,struck trees northwest slope pilot knob mountain impacted rock cliff aircraft fell 38ft becoming lodged trees captain exceeded clearance limits flew aircraft severe lee side mountain downdraft altitude insufficient recovery,EE.UU,Comerciales,Avion
1969-11-20,08:00,BAC VC-10-1101,87,76,11,87,76,11,aircraft crashed burned 8 miles lagos airport landed cause unknown possibly insufficient monitoring equipment allowing aircraft come unsafe altitude without contact ground,Nigeria,Comerciales,Avion
1969-12-03,18:00,Boeing B-707-328B,62,41,21,62,41,21,height 3000 ft aircraft suddenly nosed sea 3 minutes taking cause unknown appears report classified french authorities 2029,Venezuela,Comerciales,Avion
1969-12-05,15:00,Lockheed 18-08 Lodestar,9,9,2,9,9,2,vfr rated pilot continued flight poor weather airframe icing caused left wing fail flight aircraft lost control crashed lodestar equipped deicing boots,Mexico,Privados,Avion
1969-12-06,07:00,Antonov An-12PL,8,2,6,8,2,6,crashed short runway approach icing,Russia,Comerciales,Avion
1969-12-08,20:00,Douglas DC-6B,90,85,5,90,85,5,aircraft crashed mt pan 25 miles sw athens preparing land flight crew deviated proper track descended minimum safe altitude approach,Greece,Comerciales,Avion
1969-12-10,18:00,Ilyushin 14P,17,12,5,17,12,5,atc lost contact aircraft shortly took crashing ocean cause unknown possible collision flock birds,Russia,Comerciales,Avion
1969-12-22,00:00,Douglas DC-6B,77,70,7,10,10,0,explosive device detonated cabin aircraft land blast damaged aircrafts hydraulics aircraft became airborne overran runway crashed school,Vietnam,Comerciales,Avion
1969-12-23,00:00,Douglas C-47A-25-DK,6,4,2,6,4,2,crashed approaching luang prabang airport thick fog,Laos,Comerciales,Avion
1970-01-05,22:00,Convair CV-990-30A-5,10,7,3,5,5,0,plane developed trouble 4 engine takeoff aborted plane returned gate decided continue ferry flight zurich three engines aircraft started takeoff roll nose yawed right corrected retarding no1 engine power aircraft rotated 134kts 27deg flaps climbing aircraft banked 4 6 degrees right airspeed dropped 10kts v2 plane contacted tree tops banked 10 15 degrees crashed unexpected early loss external visual reference takeoff loss directional control transition visual instrument flying windshear,Sweden,Comerciales,Avion
1970-01-12,12:00,Douglas C-47,27,22,5,23,19,4,aircraft carrying paratroopers crashed mountain fog,Greece,Militares,Avion
1970-01-13,06:00,Douglas DC-3,32,29,3,32,29,3,crashed lagoon 400 yards past end runway seconds taking plane pitched stalled windshear precipitation turbulence,Samoa,Comerciales,Avion
1970-01-14,00:00,Douglas DC-4,28,24,4,28,24,4,flew 10500 ft mountain mental state pilotincommand adversely affected judgement efficiency contributing factors atc error navigational aids functional,Peru,Comerciales,Avion
1970-01-25,19:00,Fokker F-27 Friendship 200,23,18,5,1,0,1,aircraft crashed short runway entering thunderstorm encountering windshear,India,Comerciales,Avion
1970-01-25,00:00,Convair CV-240-2,19,15,4,18,14,4,crashed vega hill located six km east airfield approach plane carrying mexican journalists covering presidential campaign,Mexico,Comerciales,Avion
1970-01-28,20:00,Antonov AN-24,34,28,6,34,28,6,crashed mountain approach executing premature descent,Russia,Comerciales,Avion
1970-01-28,07:00,De Havilland Dove,9,7,2,9,7,2,aircraft suffered airframe failure en route fatigue fracture wing attachment fitting bolts faa replacement time exceeded,EE.UU,Comerciales,Avion
1970-01-29,19:00,Tupolev TU-124,11,32,6,11,8,3,collided snowcovered rocky mountain slope 40 km northeast batagay airport altitude 1020 meters crew initiated descent prematurely,Russia,Comerciales,Avion
1970-02-04,13:00,Antonov AN-24V,22,18,4,21,17,4,descending poor weather conditions airplane struck tree tops stalled crashed snow covered hill located vladeasa mountain range 73 km southeast oradea airport,Romania,Comerciales,Avion
1970-02-04,20:00,Hawker Siddeley HS-748 1,37,33,4,37,33,4,crashed storm 8 minutes taking went dive crashed high rate speed ground severe turbulence adverse weather conditions,Argentina,Comerciales,Avion
1970-02-06,15:00,Ilyushin IL-18V,106,98,8,92,85,7,crashed mountain elevation 5000 ft 32 km northeast samarkand airport misidentification aircraft air traffic controller,USSR,Comerciales,Avion
1970-02-10,18:00,de Havilland Canada DHC-6 Twin Otter 100,5,3,2,5,3,2,crashed long island sound flight groton new york fuel exhaustion resulting inadequate flight preparation erroneous inflight decisions pilotincommand,EE.UU,Comerciales,Avion
1970-02-12,07:00,Douglas DC-3 (C-47-DL),12,8,4,12,8,4,crashed attempting return airport reporting overspeeding propeller,Colombia,Comerciales,Avion
1970-02-15,18:00,McDonnell Douglas DC-9-32,102,97,5,102,97,5,two minutes taking crew reported losing engine turned back towards airport plane descended rapidly crashed sea featherweight boxer carlos cruz members puerto rican womens national volleyball team killed,Dominican Republic,Comerciales,Avion
1970-02-19,00:00,Douglas DC-3,17,14,3,17,14,3,crashed unknown circumstances,Congo,Comerciales,Avion
1970-02-21,13:00,Convair CV-990-30A-6,47,38,9,47,38,9,9 minutes taking crew reported trouble aircrafts cabin pressure radioed returning airport crew reported suspected explosion aft cargo hold returning airport crew lost navigational instruments electrical power cockpit filled smoke plane crashed forest detonation explosive device rear section passenger cabin shortly takeoff bomb altimeter trigger believed placed package mailed israeli address palestinian extremists,Switzerland,Comerciales,Avion
1970-03-06,00:00,Handley Page Jetstream 1,11,9,2,11,9,2,crashed 3 km short runway snow bank disintegration 1 engine turbine wheel,Switzerland,Comerciales,Avion
1970-03-14,17:00,Fairchild-Hiller FH-227B,40,35,5,38,34,4,crashed guajara bay short runway approach storm,Brazil,Comerciales,Avion
1970-03-16,11:00,Lockheed EC-121P,31,0,31,23,0,23,pilot tried stretch approach avoid workers runway ran runway attempted goaround unable gain altitude crashed several structures trucks us navy jet,Vietnam,Militares,Avion
1970-03-26,19:00,Piper PA-32,6,5,1,6,5,1,flew thunderstorms turbulence crashed en route continued vfr flight adverse weather conditions spatial disorientation,EE.UU,Comerciales,Avion
1970-04-01,04:00,Antonov AN-24V,45,40,5,45,40,5,aircraft crashed colliding radiosonde weather balloon disintegrated air,Russia,Comerciales,Avion
1970-04-01,09:00,Aerospatiale Caravelle 3,82,76,6,61,56,5,aircraft crashed 97 km short runway approach fog broke two descent fire alarm connected right engine came cockpit flight engineer immediately switched power hydraulic pumps engine captain shutting blocked transfer actions power supply left engine would reactivated impact controls started function late pilotincommand expect recovery,Morocco,Comerciales,Avion
1970-04-04,20:00,Ilyushin IL-14P,35,30,5,7,6,1,plane destroyed crashed approach crew descended prematurely monitored,Ukraine,Comerciales,Avion
1970-04-21,11:00,Hawker Siddeley HS-748-209,36,32,4,36,32,4,aircraft flight cauayan isabela manila crashed mountainous terrain bomb explosion rear lavatory aircraft broke tail section,Philippines,Comerciales,Avion
1970-04-25,10:00,Fairchild C-119G,19,12,7,17,10,7,crashed experiencing engine problems initial climb,Italy,Militares,Avion
1970-04-28,09:00,de Havilland Canada DHC-6 Twin Otter 100,11,9,2,8,6,2,crashed approach dirt stripthe probable cause accident pilot persisted determination confidence attempts reach destination face deteriorating weather conditions ensure could safely discontinue approach time still maintain visual reference significant terrain,Guinea,Comerciales,Avion
